Index,price_per_ping
35376,287547
35377,144858
35378,164713
35379,147826
35380,201617
35381,131914
35382,43193
35383,143726
35384,206231
35385,265529
35386,138591
35387,159123
35388,318190
35389,113030
35390,59801
35391,310406
35392,237403
35393,130924
35394,587570
35395,144970
35396,135382
35397,71174
35398,201335
35399,84614
35400,266570
35401,149944
35402,148825
35403,114545
35404,166705
35405,162996
35406,162287
35407,259791
35408,137741
35409,236816
35410,147238
35411,202161
35412,171788
35413,214724
35414,153938
35415,196992
35416,218978
35417,180645
35418,173956
35419,182280
35420,180654
35421,125000
35422,284884
35423,140126
35424,214995
35425,191685
35426,162767
35427,456860
35428,93192
35429,188696
35430,157246
35431,139723
35432,139908
35433,160333
35434,165198
35435,260082
35436,55256
35437,275482
35438,241526
35439,115911
35440,233526
35441,211028
35442,165719
35443,150212
35444,251549
35445,876161
35446,99329
35447,138261
35448,154311
35449,230336
35450,65476
35451,151296
35452,150454
35453,179116
35454,280029
35455,211024
35456,176009
35457,259444
35458,119194
35459,198196
35460,169961
35461,162353
35462,196625
35463,139540
35464,93124
35465,61706
35466,129628
35467,97705
35468,212904
35469,269588
35470,389319
35471,229763
35472,102988
35473,158983
35474,300672
35475,176546
35476,167785
35477,149012
35478,100267
35479,231144
35480,146066
35481,260383
35482,182566
35483,28125
35484,167704
35485,294468
35486,174931
35487,150100
35488,907895
35489,312659
35490,176056
35491,126399
35492,145440
35493,49098
35494,143330
35495,88583
35496,39477
35497,129725
35498,53614
35499,121315
35500,166949
35501,204120
35502,212325
35503,118981
35504,321000
35505,148994
35506,20674
35507,73710
35508,96206
35509,92593
35510,275799
35511,694844
35512,230643
35513,262920
35514,164713
35515,282187
35516,220365
35517,15718
35518,139657
35519,140014
35520,167965
35521,745342
35522,152990
35523,52864
35524,105078
35525,179942
35526,18150
35527,235805
35528,62005
35529,190526
35530,6482
35531,60138
35532,135052
35533,190260
35534,221726
35535,146684
35536,184530
35537,187690
35538,216952
35539,144260
35540,143475
35541,346007
35542,46860
35543,96859
35544,260902
35545,158699
35546,104014
35547,635244
35548,559969
35549,190641
35550,267640
35551,293650
35552,139137
35553,175010
35554,223201
35555,209910
35556,1174229
35557,204418
35558,163172
35559,209272
35560,121100
35561,165888
35562,97228
35563,106288
35564,62555
35565,244855
35566,238565
35567,214512
35568,242009
35569,180207
35570,574502
35571,154369
35572,179151
35573,318996
35574,218890
35575,231305
35576,604131
35577,88983
35578,143069
35579,111230
35580,286726
35581,83568
35582,147796
35583,154930
35584,97716
35585,97682
35586,178795
35587,203885
35588,60350
35589,278797
35590,0
35591,193579
35592,222130
35593,103320
35594,125183
35595,206422
35596,267925
35597,172766
35598,156971
35599,140081
35600,257479
35601,195202
35602,205660
35603,211864
35604,94908
35605,154645
35606,139156
35607,197093
35608,112155
35609,194320
35610,278419
35611,168928
35612,248101
35613,168196
35614,173018
35615,111834
35616,103311
35617,222465
35618,167294
35619,0
35620,363002
35621,225180
35622,375101
35623,184604
35624,184948
35625,240520
35626,73535
35627,242112
35628,407325
35629,205761
35630,166310
35631,224207
35632,24000
35633,198503
35634,169476
35635,8313
35636,268356
35637,191258
35638,422000
35639,160780
35640,55339
35641,353462
35642,139470
35643,190331
35644,150534
35645,22124
35646,97201
35647,84169
35648,135961
35649,171980
35650,47666
35651,238331
35652,266715
35653,24213
35654,163156
35655,231485
35656,219170
35657,175224
35658,190896
35659,185456
35660,316030
35661,217795
35662,127079
35663,76293
35664,100523
35665,129053
35666,90241
35667,129882
35668,363034
35669,307431
35670,56980
35671,135837
35672,184086
35673,127206
35674,196551
35675,61785
35676,202557
35677,162977
35678,173829
35679,143861
35680,13783
35681,180653
35682,151767
35683,132908
35684,72585
35685,226311
35686,153903
35687,289872
35688,177835
35689,182815
35690,245359
35691,154985
35692,105213
35693,44143
35694,134593
35695,173289
35696,162048
35697,274231
35698,292566
35699,40911
35700,201621
35701,196159
35702,206147
35703,22222
35704,94139
35705,219150
35706,228835
35707,65484
35708,213477
35709,207753
35710,234503
35711,263958
35712,100441
35713,200456
35714,174376
35715,339435
35716,166425
35717,165289
35718,282083
35719,35575
35720,521483
35721,241660
35722,861491
35723,135093
35724,149636
35725,57367
35726,283820
35727,79049
35728,131384
35729,192248
35730,429012
35731,111321
35732,200339
35733,155039
35734,715267
35735,193370
35736,109091
35737,152249
35738,127864
35739,18150
35740,144471
35741,213388
35742,196554
35743,152482
35744,216085
35745,208932
35746,111026
35747,2738
35748,111157
35749,214278
35750,22296
35751,193959
35752,10587
35753,202588
35754,127240
35755,349354
35756,209630
35757,108460
35758,54642
35759,145028
35760,181145
35761,155835
35762,177772
35763,251103
35764,193971
35765,119421
35766,223547
35767,202573
35768,205386
35769,151754
35770,109128
35771,150555
35772,204237
35773,260404
35774,111917
35775,171953
35776,12143
35777,178394
35778,35589
35779,291667
35780,191102
35781,105587
35782,119337
35783,183013
35784,84014
35785,239556
35786,289197
35787,216989
35788,220264
35789,209055
35790,93040
35791,231284
35792,180343
35793,190275
35794,118954
35795,138491
35796,113395
35797,186150
35798,131974
35799,0
35800,184570
35801,262135
35802,206122
35803,151182
35804,152919
35805,82055
35806,266215
35807,144575
35808,138013
35809,111761
35810,149770
35811,76039
35812,216433
35813,293427
35814,43307
35815,236274
35816,172225
35817,48160
35818,187651
35819,210294
35820,201699
35821,156133
35822,144105
35823,257053
35824,266094
35825,352902
35826,197755
35827,275963
35828,155904
35829,185656
35830,209595
35831,162742
35832,302389
35833,66704
35834,242016
35835,326589
35836,103803
35837,97014
35838,109984
35839,279654
35840,162683
35841,141848
35842,216267
35843,262997
35844,82418
35845,127701
35846,111190
35847,163872
35848,206704
35849,273036
35850,212627
35851,95566
35852,446828
35853,131418
35854,121239
35855,61863
35856,164766
35857,124777
35858,188917
35859,113114
35860,159011
35861,121045
35862,193957
35863,241546
35864,227242
35865,194734
35866,202836
35867,193010
35868,94340
35869,172738
35870,141984
35871,178280
35872,138994
35873,149608
35874,254798
35875,272442
35876,159741
35877,124126
35878,200335
35879,35839
35880,146574
35881,200521
35882,197961
35883,243030
35884,150672
35885,22140
35886,202673
35887,219390
35888,188691
35889,217193
35890,160108
35891,222049
35892,329724
35893,124182
35894,196153
35895,76805
35896,63158
35897,50420
35898,206136
35899,146731
35900,175476
35901,131863
35902,150693
35903,209313
35904,127900
35905,219585
35906,148883
35907,482005
35908,379819
35909,117495
35910,305499
35911,168980
35912,142570
35913,277253
35914,124647
35915,168565
35916,147994
35917,110246
35918,162571
35919,110943
35920,488110
35921,143455
35922,129038
35923,167379
35924,94390
35925,90058
35926,582524
35927,514278
35928,125403
35929,143886
35930,116814
35931,363974
35932,174376
35933,156303
35934,206393
35935,295208
35936,71594
35937,320375
35938,192654
35939,847085
35940,263158
35941,263175
35942,197368
35943,253183
35944,78064
35945,167368
35946,82549
35947,34234
35948,114719
35949,153377
35950,60616
35951,150504
35952,253840
35953,227350
35954,196613
35955,170784
35956,191252
35957,166592
35958,125849
35959,133270
35960,72721
35961,233526
35962,110396
35963,143072
35964,130693
35965,219088
35966,128584
35967,191841
35968,221346
35969,278616
35970,181417
35971,67027
35972,117541
35973,224568
35974,75655
35975,238076
35976,246265
35977,187018
35978,151455
35979,176428
35980,328515
35981,115416
35982,167901
35983,147160
35984,256129
35985,181551
35986,125010
35987,171767
35988,112511
35989,111227
35990,212864
35991,144770
35992,113045
35993,288879
35994,6315
35995,273396
35996,121012
35997,175070
35998,61034
35999,130451
36000,208174
36001,95958
36002,358562
36003,254260
36004,107938
36005,232751
36006,174479
36007,178749
36008,247497
36009,60869
36010,295099
36011,112444
36012,11156
36013,173475
36014,194797
36015,183218
36016,183777
36017,151854
36018,249224
36019,171719
36020,143246
36021,168344
36022,85586
36023,195086
36024,165777
36025,71992
36026,151961
36027,316509
36028,136629
36029,127506
36030,188244
36031,174596
36032,192973
36033,149364
36034,150376
36035,196170
36036,301508
36037,290158
36038,176515
36039,156441
36040,197846
36041,191108
36042,165289
36043,187992
36044,78850
36045,134634
36046,125792
36047,172867
36048,139612
36049,181064
36050,124461
36051,245535
36052,173082
36053,86364
36054,176424
36055,184536
36056,260065
36057,132128
36058,262578
36059,147275
36060,151601
36061,224753
36062,173298
36063,154025
36064,252854
36065,282061
36066,166667
36067,144807
36068,51828
36069,176600
36070,138954
36071,168749
36072,95443
36073,185852
36074,586878
36075,432221
36076,194993
36077,150792
36078,169000
36079,157620
36080,136301
36081,174692
36082,149223
36083,256218
36084,166503
36085,70965
36086,141424
36087,50157
36088,299447
36089,20967
36090,189082
36091,129417
36092,223955
36093,54054
36094,115542
36095,121165
36096,107728
36097,70862
36098,164886
36099,453409
36100,288059
36101,134397
36102,85932
36103,214029
36104,130421
36105,167248
36106,139229
36107,187500
36108,186186
36109,155396
36110,249827
36111,219046
36112,162917
36113,72024
36114,224363
36115,200369
36116,160830
36117,125337
36118,260307
36119,168833
36120,217313
36121,142614
36122,179487
36123,228571
36124,145655
36125,50560
36126,92872
36127,152264
36128,173370
36129,781752
36130,409609
36131,181811
36132,504984
36133,236284
36134,95987
36135,306165
36136,167045
36137,122158
36138,245975
36139,212231
36140,80802
36141,245091
36142,161781
36143,316870
36144,158908
36145,149694
36146,9311
36147,119958
36148,120803
36149,95211
36150,137081
36151,195898
36152,393173
36153,160158
36154,121461
36155,94474
36156,22414
36157,114876
36158,111818
36159,155465
36160,201464
36161,183865
36162,723529
36163,59256
36164,82977
36165,183176
36166,132806
36167,247124
36168,267888
36169,408025
36170,124777
36171,163725
36172,256598
36173,159897
36174,142779
36175,67174
36176,158010
36177,98076
36178,135525
36179,137535
36180,216632
36181,231668
36182,172525
36183,262720
36184,122304
36185,561431
36186,145021
36187,148987
36188,101416
36189,169044
36190,192105
36191,251010
36192,282958
36193,624878
36194,103475
36195,163633
36196,185670
36197,95134
36198,0
36199,97769
36200,317061
36201,231660
36202,133642
36203,254065
36204,274190
36205,232719
36206,37090
36207,136112
36208,135298
36209,226306
36210,161397
36211,258975
36212,283578
36213,206520
36214,137804
36215,172986
36216,163662
36217,51640
36218,278457
36219,192009
36220,487265
36221,57343
36222,164900
36223,179827
36224,130026
36225,138750
36226,410188
36227,199601
36228,156453
36229,141066
36230,141620
36231,168568
36232,196607
36233,155643
36234,260018
36235,46013
36236,101973
36237,144718
36238,182505
36239,151163
36240,23034
36241,100464
36242,444494
36243,69004
36244,228447
36245,273149
36246,21614
36247,113965
36248,200632
36249,263953
36250,184575
36251,327056
36252,295858
36253,299211
36254,55070
36255,220812
36256,220814
36257,60054
36258,117980
36259,495000
36260,130843
36261,225848
36262,221751
36263,178396
36264,79914
36265,232100
36266,122171
36267,99930
36268,5974
36269,377585
36270,166895
36271,219431
36272,163119
36273,153681
36274,436954
36275,160526
36276,58413
36277,205053
36278,125754
36279,4842
36280,192818
36281,136925
36282,158499
36283,99372
36284,85804
36285,249806
36286,80752
36287,0
36288,153374
36289,217906
36290,98481
36291,112896
36292,235269
36293,143288
36294,724547
36295,197619
36296,235309
36297,143166
36298,161573
36299,232914
36300,119480
36301,210973
36302,112376
